assignee_id,disambig_assignee_organization,blockchain_patent_count,is_bank,canonical_bank_name,parent_bank_group,is_us_top50_candidate,us_top50_rank,us_top50_bank_name,match_type,confidence,evidence,review_note,ambiguity_note,acquired_via
2b477082-db08-47f2-9e46-3694c83ea879,"ADP, Inc.",9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
49e2fb11-921d-4beb-9665-f8d25fe4a506,ALIPAY LABS (SINGAPORE) PTE. Ltd.,9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f1045bda-6432-41e2-b9ba-c033afe1ef57,AMDOCS DEVELOPMENT LIMITED,9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
88196a98-3f91-4098-aa38-2a687e012a77,"Artema Labs, Inc",9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
33ec3746-afb2-4d19-bebf-ebc82add7f8a,"Atrium Separate IP Holdings Number 4, LLC",9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4af4f691-695e-4132-815c-d0f9ae9e7d4c,"CIRCLE INTERNET FINANCIAL, LLC",9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
114189b0-b67e-4ab2-8b82-a241ce989f89,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
83f008eb-6d1f-4085-9456-50901d97539d,"Civic Technologies, Inc.",9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6fec61cc-53ff-475c-a0a0-b461125e2f56,CoPilot Ventures Fund III LLC,9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8aba6247-0f7a-4a29-804f-0c3833727875,DTCC DIGITAL (US) INC.,9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fbdfbde6-97ff-46fe-a755-3735ad85f3ba,Digital Asset (Switzerland) GmbH,9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
754d0331-00a3-4b47-9aa9-dbd18853e6c5,Lenovo (Singapore) Pte. Ltd.,9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2963420c-d857-4543-b017-f529ecec8692,Northern Trust Corporation,9,1,Northern Trust,Northern Trust Corp.,1,29.0,Northern Trust,ALIAS,HIGH,Matched by curated assignee_id->bank mapping (legacy reviewed map).,Mapped as bank-related entity.,,
89949d4f-58d3-4916-8e97-a157a4258c70,"Rebate Assets, LLC",9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c645ee1f-daa2-4665-83dd-bdf222f59683,Robert Bosch GmbH,9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
867ebc86-fa01-4e31-a378-45e26d775f66,Splunk Inc.,9,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3e5cae88-ed9d-4912-8c9d-de81d98a05f6,Apple Inc.,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3db373fa-8e6e-40f9-9f4d-81f2bfec2458,Architecture Technology Corporation,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bf36534c-94c1-4d5c-847e-b1d98c218493,Avaya Inc.,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e969ba51-57b0-4214-a10e-2bb572dbe527,Ballet Global Inc.,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
49a047f8-6a72-4a73-aabc-954a7a820161,"Blackstar Enterprises Group, Inc.",8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
61d52265-4aea-4f20-b743-c4a9faef6860,Canon Kabushiki Kaisha,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5b125bab-fdd6-47ed-8876-3a64403907f6,"Cognitive Scale, Inc.",8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
961ea5d8-f80a-47e9-9ed4-d315bae6c74f,"FISHER-ROSEMOUNT SYSTEMS, INC.",8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
00552a98-7fa5-4e73-8436-1f1527951660,Huazhong University of Science and Technology,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
12abb62f-de4e-47d0-9ae7-fbfd72e02da6,"Infrared5, Inc.",8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
63b3460a-37f5-4380-8a55-2ab326166018,Johnson Controls Tyco IP Holdings LLP,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
91414a62-9251-4067-9e5f-927543390d6b,LIQUINEQ AG,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d02211a4-5a3d-48ed-85f2-7340f8831422,"Live Nation Entertainment, Inc.",8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
455f814f-c193-49bb-96d5-e5f631c59b43,MOAC BLOCKCHAIN TECH INC,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9181bc18-0eb6-43fa-a4fd-474e07a8f0d3,NAGRAVISION SARL,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
375a8e3a-34ad-4146-b83b-8b0c14538c31,Netspective Communications LLC,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
13d45d49-3b34-418e-b715-257601dca8dd,SHOPIFY INC.,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ab65d477-296f-4ba4-a64d-eab3e5eb476f,"SYMBIONT.IO, INC.",8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
91519291-462e-4670-8e89-4c63c4623134,"Scientia Potentia Est., LLC",8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2240166f-3824-46d7-b89a-1f3878b4e75e,Sony Pictures Entertainment Inc.,8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c5f2678e-d29a-4f48-adb5-4b0d3504a8a1,"Turner Broadcasting System, Inc.",8,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bb7468ed-a327-485a-90df-666047b26c41,AT&T Mobility II LLC,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
da5ff144-90d7-479b-9a93-67112de0b084,"Alchemy Insights, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7d13ee9b-e8ac-4873-9345-79f46ccaa791,BULL SAS,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1bae01f9-dd3f-4557-8907-34048bddf900,BUNDESDRUCKEREI GMBH,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d75c4a7c-a9f7-4c46-9ff0-a147fd83a0cc,"Boardwalktech, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e22e3ee8-576a-4645-ab54-468e773091d0,"CHINA UNIONPAY CO., LTD.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8fabe50f-1990-4270-861f-8466d841a859,CIRCLESX LLC,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0aa8da05-004a-45b4-8bec-ddb7741695d7,DIGIPRINT IP LLC,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a332cc04-2b1b-4f11-a63e-0883fa158bfe,"DMG BLOCKCHAIN SOLUTIONS, INC.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fc974c51-07f4-432c-afd0-1f27aea1d6af,"Enduvo, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1c183386-2ff7-49d1-b638-79442ff14928,"FACEBOOK, INC.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
54a7615d-4230-4d3f-b7f7-79f0fcf16bba,Goldman Sachs & Co. LLC,7,1,Goldman Sachs,"The Goldman Sachs Group, Inc.",1,5.0,Goldman Sachs,ALIAS,HIGH,"Goldman Sachs filings describe Goldman Sachs & Co. LLC as a wholly owned subsidiary of The Goldman Sachs Group, Inc.",Mapped as bank-related entity.,,
c5f8bc99-1e61-4c9b-8ea0-3d8b3808ae7d,Guardtime SA,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9bf8504e-14e6-4c15-89ba-5a8cbd6f33da,"HANGZHOU QULIAN TECHNOLOGY CO., LTD.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a90e9fd0-52e6-43d3-b861-4a87a6e54cb8,Kabushiki Kaisha Toshiba,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
cbeb4ae6-87b8-496a-a804-f1d0d4fa5d7b,MARVELL ASIA PTE LTD,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
061d846c-4119-40e8-960f-c5a9c9a706d9,MASTERCARD ASIA/PACIFIC PTE. LTD.,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5cbf6cf6-08d1-41e2-aba6-46b689895c03,Microsoft Corporation,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7d296ff7-bfff-40d8-b4c5-e84c9476fac1,Nasdaq Technology AB,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
13a9b96b-a51a-4b4a-bab3-221840d8980f,"Nomura Research Institute, Ltd.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d1c4435c-ac67-46b9-b0c8-567f15464557,Northwestern University,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
16b541e2-247f-465e-9329-64cd2676537a,"Numéraire Financial, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7757be80-581b-4f61-a989-c4473a6c37a3,"Optum, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d8712715-9ce6-4e2d-8e63-0e0bcdc851f7,"PolySign, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a66c0163-f9fd-4a5e-b606-073bf02b5d47,QOMPLX LLC,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
922bb20d-19ec-4a8b-b1b9-34879841e63f,"Rokfin, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1e78aebb-b564-4991-9def-967f482418f2,"SECURRENCY, INC.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1d92d947-a48a-4388-9949-0eba9fc7beed,"STRONG FORCE VCN PORTFOLIO 2019, LLC",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
55140b8b-3c51-4514-aac7-f742c7ff2dd7,THALES DIS FRANCE SAS,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f793281b-7818-4ce6-8a3e-2c5acbc21f9f,"TRETE, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
80cca714-50fc-444d-8c37-a186f9a3ae3b,TRUIST BANK,7,1,Truist/BB&T/SunTrust,Truist Financial Corp.,1,10.0,Truist,ALIAS,HIGH,Matched by curated assignee_id->bank mapping (legacy reviewed map).,Mapped as bank-related entity.,,
521f371c-e09c-4422-99a6-257293b20736,"Theta Labs, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5ddc4ee7-ce2a-4dd8-b57c-1725c85bfab2,"Via Science, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
dd5ef07e-f626-4e35-824b-4bfcd5b30e20,Virtual Electric Inc.,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3df41299-60d6-472d-8a0d-6c41fff37c11,"Western Digital Technologies, Inc.",7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
41ce5a11-0144-45c5-8738-c9188e0efe91,block.one,7,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f01ac6ba-3d66-40f3-9b16-88fab76ef3bd,AOl,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
37888d81-1c46-4d7a-a85f-fccb61bdbff4,"AS0001, Inc.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d389f8ac-df92-48f8-ac53-81cbf6a7899a,"Broadridge Financial Solutions, Inc.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
cb7b6b6c-9a93-479c-a979-e83f7e35e654,Bullish Global,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d6c1d7a8-ebbf-41ce-98b1-5ea769a8cd90,"BurstIQ, Inc.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0864abc9-2340-4a2f-862a-a2f6e6bb131f,"CA, Inc.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
73a8c67a-1237-430f-b0ed-1c7c5afcd676,"CPLABS, INC.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5cf62131-73c6-4c29-9f68-9e342ddb162a,"Cambridge Blockchain, Inc.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b2885527-e912-4c98-ba08-bda272d6390f,Crusoe Energy Systems LLC,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c01a186d-e3a6-406b-b436-e076116358f7,DENSO CORPORATION,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d7a9cd89-15b1-41de-8a91-3d6a72b585b4,DIAMOND STANDARD INC.,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
24a68fba-4708-413b-965d-7ab4902575e4,"DeepTruth, LLC",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
cceb902c-a0d7-49ca-94e2-eb3bd615ae56,"Docusign, Inc.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
744aed8b-feed-4bfd-a78e-c93d03cb5b23,Duvon Corporation,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
90de039a-54ac-4795-a0db-5be7dc240134,"Equinix, Inc.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2f0486e3-af50-4695-b568-f41c8513a979,Hong Kong Applied Science and Technology Research Institute Company Limited,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d0cc387d-8efc-4df4-a2b5-18a6c664b1b1,"INC SQUARE, CO., LTD",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d30a4c76-db36-457a-943b-393d4c8b1d00,"ITRON, INC.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a02a4c71-3dd5-4065-b49b-cb050eaedae3,JIO PLATFORMS LIMITED,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
41e98bdf-b779-48ff-8eff-b16a195a97b5,"Janssen Pharmaceuticals, Inc.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e677513c-9f4e-48fc-a4f0-98d574557893,KONINIKLIJKE PHILIPS N.V.,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4f52923e-933c-4f5a-8b8d-bb10252b039d,Labyrinth Research LLC,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1f2f018e-0808-4076-8fcb-2484e4fe2a38,"MOTOROLA SOLUTIONS, INC.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3c67377a-3be9-4498-a2e7-6f519e2bf399,NCR Corporation,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
df3b801e-30ef-4cff-b2d2-8b0905a83138,OX Labs Inc.,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
113754ae-08c6-41ec-bd28-c8bf92a144d5,"PURE STORAGE, INC.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
18245855-0aca-415f-be31-b8db03977cfb,SWEAR Inc.,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
de37dc8a-bd12-407b-ac3b-9e3dc6bed258,TYCO FIRE & SECURITY GMBH,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
dc63b7ec-21ca-4963-a746-b633c9be4f84,"Technologies IP, LLC",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bd5657c1-e50a-4cab-8b39-ff31fdc1a031,Textron Innovations Inc.,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
21440104-2509-4a77-a6dc-e151d8b53cd0,"Touch Point Worldwide, Inc.",6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8c16ebcd-d295-4555-9675-0f74b0461d81,Vapor IO Inc.,6,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8f990840-8de5-4d33-9de4-1a0831570f9f,"21, Inc.",5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
36e36034-3057-4b82-9217-7359d6d909b0,"ALTR Solutions, Inc.",5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ce8192fa-809a-4aa8-bff4-bf04c7208c26,ASSA ABLOY AB,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
74b55640-9cf5-43c0-97b0-1cb1dd47e97e,Amesite Inc.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f8058f4e-b10a-47eb-a273-91a26cece7c5,AvaWorks Incorporated,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
769f056d-96f6-489d-b229-98132d5f6cbf,Beyond Aerospace Ltd.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b45d74fe-f8c4-40e3-aff5-cab96be33607,Blockstack PBC,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5bd4aa2a-c470-4c82-9288-776932487703,Blockstream Corporation,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9aeef662-b294-4019-882c-23255b838f47,Bprotocol Foundation,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
938e97f3-b87a-418b-b54e-ccd70f2ab18b,CHAIN REACTION LTD.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c89cfcc0-d4ae-4eb1-8f11-a6589e8946fc,"CLOUDMINDS (SHANGHAI) ROBOTICS CO., LTD.",5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9770b3be-979e-4ebf-812b-8e64e014f8ff,CONSENSYS SOFTWARE INC.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
38c9d59a-c408-433a-9b16-4e76e928536e,CRYPTOWERK CORP.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3b57af11-9bec-4028-88e5-460b76c4fa21,"Cleversafe, Inc.",5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
870bf129-7002-4ad3-a0ea-e0dacdffe777,"Core Scientific, Inc.",5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a2d73d52-2412-483d-8404-d19b688bd5e3,DISH Wireless L.L.C.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d1bc0a8b-99c9-40a0-9df8-7279027e9e4e,DK Crown Holdings Inc.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bf46b3d0-26b7-4c2b-b5b7-77ab9cbd6aba,DLT GLOBAL INC.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f113ff74-8f1c-443c-810c-93624a9f0487,DSX HOLDINGS LIMITED,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bd815d24-3462-4cc3-824c-4c41959977eb,DocuSign International (EMEA) Limited,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
adc056ca-9534-4697-a0f2-9281f899659e,Ellansalabs Inc.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
dcd27e55-bae7-45c8-8424-edfe6f78f03f,Emsycon GmbH,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d94d0b7c-97b1-4ac6-af78-1c04c527a258,Eternal Paradise Limited,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
41c120aa-ffc1-4866-9f0d-3ee2c8583127,FIRST DATA CORPORATION,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5f5b8a74-64b9-483b-b2c4-57501d04fb97,Flexa Inc.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
cd22582c-670d-4692-86dc-cafef8083974,"Fortress Cyber Security, LLC",5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ab28f343-5fd4-42e2-9df7-7774b065d93c,"Genesys Cloud Services, Inc.",5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
44b5791d-e50c-4761-8c57-16bc85365122,"HONDA MOTOR CO., LTD.",5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5253ea9f-e227-4676-8710-14822e89e46a,HYPR Corp.,5,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
